Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity,Element,File_ID
269,804.0,771.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.7794,3,5
270,732.0,439.0,12.0416,12.53,13.6015,12.7243,198.82,123.37,121.26,3.5988,3,5
271,309.0,357.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,4.1461,3,5
272,190.0,948.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,3.7514,3,5
273,987.0,660.0,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,3.8743,3,5
274,173.0,916.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,3.9596,3,5
275,197.0,22.0,11.0454,12.2066,12.53,11.9273,186.36,119.8,123.8,3.6618,3,5
276,348.0,1006.0,12.53,12.6491,13.0384,12.7392,199.05,132.95,114.21,4.2078,1,5
277,845.0,1008.0,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,3.7768,1,5
278,60.0,285.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.8824,1,5
279,206.0,250.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,3.9015,3,5
280,720.0,292.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.6133,1,5
281,174.0,562.0,12.0,12.083,13.0384,12.3738,193.34,114.44,122.47,3.7362,3,5
282,600.0,230.0,11.1803,11.4018,13.0384,11.8735,185.52,115.56,120.96,4.1031,3,5
283,746.0,532.0,12.53,12.53,13.0384,12.6994,198.43,122.78,114.21,3.4217,1,5
284,155.0,925.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,4.0256,1,5
285,294.0,993.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,4.0264,3,5
286,943.0,881.0,11.6619,12.0416,13.8924,12.532,195.81,125.73,118.78,3.8177,1,5
287,62.0,224.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.655,1,5
288,788.0,338.0,12.53,13.0,13.0,12.8433,200.68,128.77,118.61,3.6135,1,5
289,894.0,767.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.9362,1,5
290,786.0,781.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.9392,2,5
291,31.0,909.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,3.7464,3,5
292,861.0,1018.0,11.0,12.0416,18.868,13.9699,218.28,131.63,32.01,3.4543,3,5
293,243.0,938.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,3.7671,3,5
294,340.0,499.0,11.6619,11.7047,13.0,12.1222,189.41,129.05,120.96,3.8432,3,5
295,695.0,68.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.9433,3,5
296,853.0,887.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.6756,3,5
297,1000.0,32.0,11.1803,11.4018,13.1529,11.9117,186.12,115.56,125.31,4.2839,3,5
298,52.0,35.0,11.6619,11.6619,13.0,12.1079,189.19,118.07,120.96,3.7963,3,5
299,583.0,923.0,11.4018,12.0,12.083,11.8283,184.82,127.88,117.68,3.6614,1,5
300,377.0,460.0,11.4018,12.0416,12.083,11.8421,185.03,132.64,117.68,3.681,3,5
301,151.0,985.0,10.8167,12.0416,13.4164,12.0916,188.93,128.45,119.74,4.159,3,5
302,660.0,395.0,11.6619,12.3693,13.6015,12.5442,196.0,135.0,113.01,3.5526,3,5
303,711.0,858.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.6378,1,5
304,816.0,165.0,12.0,12.2066,13.0,12.4022,193.78,124.99,112.62,4.8657,3,5
305,88.0,36.0,10.8167,12.0,12.2066,11.6744,182.41,123.69,111.32,3.6309,3,5
306,194.0,532.0,11.6619,12.0416,12.8062,12.1699,190.15,125.73,110.38,3.7735,3,5
307,202.0,372.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.7019,1,5
308,245.0,153.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.8891,1,5
309,364.0,290.0,12.0,12.53,13.0384,12.5228,195.67,118.61,122.47,3.7437,1,5
310,336.0,146.0,11.4018,12.083,13.0,12.1616,190.03,117.68,127.88,3.955,1,5
311,671.0,937.0,11.4018,12.0,13.4164,12.2727,191.76,127.88,115.56,3.7698,1,5
312,638.0,580.0,12.0,12.53,13.0384,12.5228,195.67,118.61,122.47,3.9412,3,5
313,194.0,866.0,11.6619,12.0416,12.53,12.0778,188.72,116.2,120.43,3.9923,1,5
314,123.0,862.0,11.6619,12.083,12.1655,11.9702,187.03,124.59,111.5,3.9791,3,5
315,344.0,399.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.8185,1,5
316,543.0,667.0,12.0,12.2066,13.4164,12.541,195.95,124.99,116.57,3.7613,1,5
317,533.0,127.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.9258,1,5
318,240.0,293.0,11.6619,12.083,13.0384,12.2611,191.58,124.59,116.57,3.9997,3,5
319,998.0,71.0,10.8167,11.1803,12.0416,11.3462,177.28,119.74,128.45,4.5848,3,5
320,253.0,758.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.676,1,5
321,267.0,64.0,11.4018,11.6619,12.0,11.6879,182.62,111.16,127.88,3.6662,2,5
322,569.0,150.0,10.7703,12.53,13.0384,12.1129,189.26,129.59,116.2,3.8966,3,5
323,641.0,834.0,12.0416,12.083,12.8062,12.3103,192.35,119.21,123.9,3.7767,3,5
324,153.0,218.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.7572,3,5
325,498.0,126.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.8149,1,5
326,465.0,46.0,11.6619,12.0416,12.0416,11.915,186.17,125.73,107.4,3.986,1,5
327,382.0,301.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.8146,1,5
328,555.0,800.0,12.083,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.7361,1,5
329,138.0,581.0,11.1803,12.8062,13.0384,12.3417,192.84,114.78,120.96,3.8156,3,5
330,28.0,950.0,12.0416,12.083,13.0384,12.3877,193.56,119.21,117.71,3.7415,3,5
331,658.0,845.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.5996,3,5
332,228.0,141.0,10.6301,10.8167,12.083,11.1766,174.63,172.5,65.63,3.8614,3,5
333,585.0,882.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.5737,1,5
334,781.0,514.0,11.1803,12.083,13.0384,12.1006,189.07,124.75,112.17,3.2819,3,5
335,233.0,23.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,3.3938,1,5
336,273.0,355.0,11.6619,12.0,13.0384,12.2334,191.15,120.96,116.57,3.7388,3,5
337,693.0,847.0,12.0,12.53,12.8062,12.4454,194.46,118.61,128.66,3.6056,3,5
338,619.0,590.0,12.2066,12.53,13.0384,12.5916,196.74,116.4,120.59,3.7176,1,5
339,330.0,973.0,11.0,11.4018,13.4164,11.9394,186.55,127.88,116.57,4.0379,3,5
340,800.0,114.0,11.6619,12.0416,13.4164,12.3733,193.33,125.73,122.47,4.0991,3,5
341,258.0,656.0,11.0454,12.2066,12.2066,11.8195,184.68,130.19,119.8,3.6837,3,5
342,84.0,154.0,10.8167,12.0,12.083,11.6332,181.77,123.69,121.87,3.704,3,5
343,716.0,406.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,3.3747,3,5
344,951.0,251.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,4.2585,2,5
345,751.0,779.0,11.7047,12.0416,12.53,12.0921,188.94,114.75,131.41,3.7693,3,5
346,221.0,675.0,12.0416,12.083,13.0384,12.3877,193.56,119.21,117.71,3.6982,1,5
347,747.0,491.0,12.0,12.53,12.53,12.3533,193.02,118.61,118.61,3.4187,1,5
348,561.0,680.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.6042,3,5
349,959.0,130.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,4.2481,2,5
350,791.0,677.0,10.8167,12.0,14.3178,12.3782,193.41,123.69,121.53,3.7269,3,5
351,673.0,603.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,3.559,3,5
352,731.0,71.0,10.8167,11.6619,12.0416,11.5067,179.79,115.35,128.45,3.8104,3,5
353,602.0,191.0,11.6619,11.6619,12.0,11.7746,183.98,118.07,120.96,4.0351,3,5
354,842.0,713.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.7998,1,5
355,858.0,382.0,12.083,12.083,13.0384,12.4015,193.77,131.11,118.84,3.5817,1,5
356,752.0,337.0,11.7047,12.1655,13.0384,12.3029,192.23,119.45,127.55,3.5556,3,5
357,566.0,557.0,12.0416,13.0384,13.0384,12.7061,198.53,127.23,117.71,3.9402,1,5
358,497.0,147.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,3.7491,3,5
359,734.0,417.0,12.2066,12.53,13.0,12.5788,196.54,116.4,124.99,3.4471,1,5
360,787.0,23.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.7126,3,5
361,908.0,859.0,12.083,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.7827,1,5
362,351.0,923.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.7298,3,5
363,195.0,512.0,11.4018,12.0416,12.2066,11.8833,185.68,123.11,107.13,3.9513,1,5
364,285.0,74.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,3.7378,3,5
365,723.0,971.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.962,3,5
366,278.0,962.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.9728,1,5
367,242.0,959.0,12.0416,12.2066,13.4164,12.5549,196.17,120.23,121.33,3.6659,1,5
368,654.0,613.0,12.0416,12.53,13.0384,12.5367,195.89,123.37,117.71,3.614,3,5
369,936.0,1002.0,11.0454,12.53,13.0384,12.2046,190.7,123.8,117.28,3.8208,3,5
370,775.0,624.0,12.1655,13.0,14.3178,13.1611,205.64,103.16,177.37,3.6365,1,5
371,421.0,263.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.7129,1,5
372,102.0,165.0,11.6619,12.083,13.0,12.2483,191.38,124.59,120.96,3.7786,1,5
373,932.0,281.0,11.6619,12.0,13.0384,12.2334,191.15,120.96,116.57,3.869,1,5
374,534.0,87.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.7597,1,5
375,310.0,689.0,11.0454,13.0384,13.0384,12.3741,193.34,127.67,117.28,3.808,3,5
376,489.0,675.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,3.7834,1,5
377,62.0,264.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.7954,1,5
378,939.0,159.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,4.2951,1,5
379,392.0,844.0,10.2956,11.4018,13.3417,11.6797,182.5,113.07,132.05,3.6751,3,5
380,355.0,550.0,11.6619,12.0416,12.53,12.0778,188.72,116.2,120.43,3.8139,2,5
381,525.0,265.0,11.1803,12.2066,13.0384,12.1418,189.72,114.69,132.78,3.7344,3,5
382,147.0,400.0,11.1803,11.6619,13.1529,11.9984,187.47,122.47,125.31,4.0417,1,5
383,155.0,591.0,12.0,12.2066,13.0,12.4022,193.78,124.99,112.62,3.7434,2,5
384,713.0,470.0,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,3.3613,1,5
385,768.0,12.0,9.8995,11.0,12.53,11.1432,174.11,135.0,106.39,3.6732,3,5
386,161.0,471.0,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,3.7606,3,5
387,922.0,931.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.6956,3,5
388,345.0,359.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.7848,3,5
389,547.0,567.0,11.4018,12.53,13.0384,12.3234,192.55,133.87,107.22,3.7236,3,5
390,929.0,341.0,12.0416,12.2066,12.2066,12.1516,189.87,129.76,120.23,3.7996,1,5
391,637.0,601.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,3.7543,3,5
392,674.0,897.0,11.1803,13.0384,13.0384,12.419,194.05,120.96,120.96,3.6445,3,5
393,773.0,592.0,13.6015,14.5602,17.4929,15.2182,237.78,88.84,166.14,3.7117,3,5
394,930.0,769.0,11.0454,11.6619,12.2066,11.6379,181.84,126.16,119.8,3.9765,3,5
395,991.0,192.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,4.2782,1,5
396,722.0,992.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,4.2503,1,5
397,158.0,863.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,4.3897,3,5
398,384.0,261.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.8277,2,5
399,266.0,84.0,11.6619,12.0,12.2066,11.9562,186.81,120.96,114.04,3.4958,1,5
400,376.0,480.0,10.8167,12.0416,12.53,11.7961,184.31,118.93,117.7,3.6623,3,5
401,944.0,79.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,4.4663,1,5
402,308.0,729.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,3.7841,1,5
403,565.0,598.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.6041,1,5
404,674.0,157.0,12.0416,12.083,12.083,12.0692,188.58,109.68,119.21,4.0215,3,5
405,676.0,836.0,12.0416,12.083,13.0384,12.3877,193.56,119.21,117.71,3.6605,1,5
406,767.0,370.0,11.6619,12.1655,13.8924,12.5733,196.46,130.43,118.78,3.571,3,5
407,923.0,910.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,3.4804,1,5
408,663.0,703.0,12.083,12.2066,13.0,12.4299,194.22,120.56,114.44,3.5841,1,5
409,718.0,89.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,4.1333,3,5
410,732.0,50.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.8199,1,5
411,533.0,850.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.5009,1,5
412,899.0,1019.0,10.6301,12.0,17.0294,13.2198,206.56,131.19,37.82,3.3585,3,5
413,865.0,289.0,10.0499,10.2956,18.6011,12.9822,202.85,113.34,149.46,3.7545,3,5
414,1001.0,13.0,10.6301,11.6619,12.0416,11.4445,178.82,107.85,126.42,4.3357,3,5
415,798.0,892.0,11.4018,12.0,13.4164,12.2727,191.76,127.88,115.56,3.8185,3,5
416,209.0,151.0,11.6619,12.0416,12.1655,11.9563,186.82,125.73,68.5,3.7393,2,5
417,296.0,225.0,11.1803,11.6619,13.0384,11.9602,186.88,122.47,120.96,3.7341,3,5
418,219.0,716.0,12.0416,12.2066,12.2066,12.1516,189.87,129.76,120.23,3.5413,1,5
419,949.0,740.0,11.6619,12.083,12.1655,11.9702,187.03,124.59,111.5,3.8317,3,5
420,50.0,899.0,11.1803,12.0,12.2066,11.7956,184.31,116.57,118.44,3.9739,1,5
421,479.0,135.0,12.0,12.2066,13.0,12.4022,193.78,124.99,112.62,3.6871,1,5
422,714.0,798.0,12.083,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.6801,1,5
423,698.0,725.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.505,3,5
424,495.0,555.0,11.4018,12.0416,12.083,11.8421,185.03,123.11,117.68,3.7194,1,5
425,716.0,735.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,3.6291,1,5
426,176.0,109.0,11.1803,11.4018,13.0384,11.8735,185.52,115.56,112.17,3.5633,1,5
427,148.0,340.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,4.0936,1,5
428,1010.0,163.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,4.5104,3,5
429,138.0,560.0,11.0454,12.8062,13.6015,12.4844,195.07,123.47,131.22,3.9515,3,5
430,357.0,59.0,11.1803,11.6619,12.1655,11.6693,182.33,122.47,126.03,3.4464,1,5
431,136.0,601.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.8301,1,5
432,638.0,896.0,10.2956,12.1655,13.0384,11.8332,184.89,128.52,118.47,3.6585,3,5
433,992.0,954.0,11.0,12.0416,13.0,12.0139,187.72,131.63,112.62,3.7295,3,5
434,909.0,839.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.6932,1,5
435,969.0,690.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,3.7478,3,5
436,303.0,66.0,12.0416,12.2066,12.2066,12.1516,189.87,120.23,129.76,3.7627,2,5
437,30.0,929.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.6399,3,5
438,703.0,1001.0,11.4018,11.6619,12.0,11.6879,182.62,111.16,127.88,4.0292,3,5
439,647.0,305.0,10.8167,12.0,13.0,11.9389,186.55,123.69,123.69,3.7342,3,5
440,487.0,716.0,11.0454,11.6619,12.53,11.7457,183.53,126.16,113.42,3.806,3,5
441,488.0,346.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.8329,1,5
442,735.0,726.0,10.8167,11.1803,13.0384,11.6785,182.48,119.74,119.29,3.7861,3,5
443,759.0,952.0,11.0,12.2066,12.53,11.9122,186.13,124.99,118.61,3.472,3,5
444,1018.0,314.0,12.0416,12.1655,19.0263,14.4111,225.17,104.23,91.75,3.9327,1,5
445,291.0,719.0,12.083,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.8069,1,5
446,302.0,538.0,11.1803,12.1655,12.53,11.9586,186.85,126.03,124.82,3.722,3,5
447,515.0,137.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.7661,3,5
448,860.0,723.0,10.8167,13.0,13.0,12.2722,191.75,123.69,123.69,3.7267,3,5
449,805.0,750.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.6304,1,5
450,680.0,385.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.4512,3,5
451,840.0,393.0,12.53,13.0,13.0384,12.8561,200.88,128.77,123.01,3.6097,1,5
452,210.0,917.0,10.8167,12.53,13.0,12.1155,189.31,117.7,123.69,3.6472,3,5
453,748.0,840.0,11.6619,12.53,13.0384,12.4101,193.91,120.43,116.57,3.7813,3,5
454,393.0,823.0,11.4018,13.0,13.4164,12.6061,196.97,127.88,115.56,3.5674,3,5
455,292.0,326.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.6976,1,5
456,176.0,855.0,11.6619,12.1655,12.8062,12.2112,190.8,130.43,110.38,4.0451,3,5
457,549.0,179.0,10.8167,12.53,13.0,12.1155,189.31,117.7,123.69,3.8874,1,5
458,672.0,918.0,11.0454,11.6619,13.0384,11.9152,186.18,126.16,117.28,3.6397,3,5
459,503.0,746.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,3.6285,3,5
460,660.0,805.0,12.0416,12.083,12.53,12.2182,190.91,119.21,113.85,3.5986,1,5
461,904.0,158.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,4.5044,1,5
462,367.0,976.0,11.1803,12.1655,13.0384,12.1281,189.5,126.03,120.96,4.0668,3,5
463,824.0,740.0,11.6619,12.0,13.9284,12.5301,195.78,120.96,128.0,3.9169,3,5
464,376.0,31.0,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,3.5245,1,5
465,390.0,863.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.459,3,5
466,71.0,830.0,11.0454,12.53,12.7279,12.1011,189.08,123.8,129.81,3.642,1,5
467,379.0,420.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.5507,1,5
468,25.0,282.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.6797,2,5
469,805.0,349.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,3.5186,1,5
470,946.0,822.0,11.6619,12.083,13.0384,12.2611,191.58,124.59,116.57,3.5589,3,5
471,1000.0,323.0,11.6619,12.0416,12.53,12.0778,188.72,116.2,120.43,3.7349,3,5
472,802.0,73.0,12.083,12.2066,13.0,12.4299,194.22,120.56,114.44,4.1063,2,5
473,467.0,7.0,11.1803,12.0416,16.2788,13.1669,205.73,121.33,74.05,3.5709,1,5
474,620.0,568.0,11.4018,12.0,13.4164,12.2727,191.76,127.88,115.56,3.869,1,5
475,1009.0,965.0,12.0416,13.0384,13.6015,12.8938,201.47,117.71,130.79,3.7372,3,5
476,946.0,801.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.894,1,5
477,402.0,272.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.675,3,5
478,96.0,286.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.7914,3,5
479,820.0,823.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.8468,3,5
480,975.0,943.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,3.6227,1,5
481,586.0,160.0,11.1803,11.6619,13.0,11.9474,186.68,122.47,116.57,3.8321,3,5
482,897.0,77.0,12.083,12.8062,14.0357,12.975,202.73,116.9,110.36,3.7637,2,5
483,109.0,417.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,4.0887,3,5
484,936.0,626.0,11.4018,12.0416,13.4164,12.2866,191.98,123.11,115.56,3.6747,3,5
485,626.0,392.0,10.6301,12.0416,12.6491,11.7736,183.96,126.42,120.38,3.3368,3,5
486,300.0,125.0,11.4018,12.0416,12.53,11.9911,187.36,123.11,113.51,3.6111,1,5
487,722.0,1013.0,8.6023,11.6619,13.1529,11.1391,174.05,113.5,134.28,3.9787,3,5
488,35.0,455.0,12.0,12.2066,12.2066,12.1377,189.65,124.99,124.99,3.8151,1,5
489,985.0,742.0,11.4018,12.53,13.0,12.3106,192.35,113.51,127.88,3.6027,3,5
490,791.0,656.0,10.8167,11.0,13.4164,11.7444,183.51,123.69,119.74,4.112,3,5
491,183.0,361.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.8846,3,5
492,133.0,996.0,11.6619,12.083,12.1655,11.9702,187.03,124.59,111.5,4.2337,3,5
493,960.0,109.0,11.4018,12.0416,12.53,11.9911,187.36,132.64,113.51,4.2369,1,5
494,407.0,171.0,11.1803,11.4018,12.0416,11.5412,180.33,115.56,121.33,3.8294,3,5
495,675.0,582.0,11.7047,12.2066,13.0384,12.3166,192.45,125.02,114.38,3.46,2,5
496,421.0,968.0,11.6619,12.083,13.0384,12.2611,191.58,124.59,116.57,3.4379,3,5
497,776.0,984.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.8693,1,5
498,548.0,546.0,11.6619,12.0416,12.2066,11.97,187.03,116.2,114.04,3.7786,3,5
499,526.0,993.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,3.5886,1,5
500,784.0,822.0,10.8167,11.6619,12.0416,11.5067,179.79,115.35,118.93,3.8805,3,5
501,982.0,40.0,11.1803,12.0,12.53,11.9034,185.99,116.57,124.82,4.2531,3,5
502,691.0,908.0,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,3.4271,3,5
503,806.0,328.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.546,3,5
504,519.0,798.0,12.0,12.083,12.2066,12.0965,189.01,114.44,124.99,3.5549,2,5
505,290.0,386.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.895,1,5
506,241.0,645.0,12.0,12.0416,13.4164,12.486,195.09,131.63,116.57,3.6083,1,5
507,866.0,958.0,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,3.6427,3,5
508,462.0,867.0,11.4018,12.0416,12.53,11.9911,187.36,132.64,113.51,3.5362,3,5
509,931.0,748.0,11.6619,12.0,12.53,12.064,188.5,120.96,120.43,3.8963,3,5
510,960.0,479.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,4.0449,3,5
511,632.0,1018.0,12.0,12.2066,19.2354,14.4806,226.26,124.99,152.1,3.6394,3,5
512,224.0,223.0,10.8167,12.1655,13.0384,12.0069,187.61,133.15,113.84,3.7475,3,5
513,123.0,953.0,10.7703,12.1655,12.53,11.8219,184.72,121.26,129.59,4.2358,1,5
514,719.0,313.0,12.083,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.6501,1,5
515,790.0,698.0,10.6301,12.53,13.0384,12.0662,188.53,110.2,126.79,3.4625,3,5
516,887.0,147.0,11.1803,12.0,12.2066,11.7956,184.31,116.57,118.44,4.5069,3,5
517,745.0,552.0,11.4018,12.53,13.0384,12.3234,192.55,113.51,123.48,3.4191,3,5
518,380.0,550.0,10.0,12.2066,12.2066,11.471,179.23,124.99,124.99,3.4905,3,5
519,842.0,288.0,10.0499,12.53,12.8062,11.7954,184.3,112.9,134.37,3.9166,3,5
520,518.0,819.0,11.6619,11.7047,13.0384,12.135,189.61,129.05,116.57,3.5294,2,5
521,637.0,916.0,11.1803,12.53,13.0384,12.2496,191.4,124.82,120.96,3.7171,1,5
522,360.0,430.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,3.5219,3,5
523,18.0,445.0,11.0454,11.1803,12.2066,11.4774,179.33,121.76,119.8,3.6217,3,5
524,720.0,363.0,10.6301,16.1245,16.7631,14.5059,226.65,145.94,66.17,3.6034,2,5
525,304.0,832.0,12.083,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.4143,1,5
526,59.0,304.0,11.0,11.4018,12.2066,11.5361,180.25,127.88,124.99,3.7686,3,5
527,360.0,761.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,3.5458,3,5
528,676.0,467.0,12.0416,12.2066,12.53,12.2594,191.55,120.23,123.37,3.3258,3,5
529,635.0,936.0,12.0,12.2066,12.53,12.2455,191.34,124.99,118.61,3.7342,1,5
530,389.0,883.0,11.4018,12.083,13.0,12.1616,190.03,117.68,127.88,3.4286,1,5
531,392.0,80.0,10.8167,12.0,12.083,11.6332,181.77,123.69,121.87,3.6905,3,5
532,204.0,1000.0,11.0454,12.53,13.0384,12.2046,190.7,123.8,117.28,3.5173,3,5
533,423.0,927.0,12.0416,12.083,12.2066,12.1104,189.22,119.21,120.23,3.2977,1,5
534,253.0,405.0,11.6619,12.0416,12.083,11.9288,186.39,116.2,124.59,3.8638,3,5
535,310.0,508.0,10.0499,12.2066,19.105,13.7871,215.42,130.7,90.3,3.7847,3,5
536,118.0,196.0,11.4018,12.0,12.53,11.9772,187.14,127.88,113.51,3.727,3,5
537,584.0,181.0,11.0454,11.6619,13.0384,11.9152,186.18,126.16,117.28,3.8792,3,5
538,144.0,480.0,11.7047,12.53,13.0384,12.4244,194.13,131.41,114.38,3.7491,2,5
539,365.0,680.0,12.083,12.2066,13.0,12.4299,194.22,120.56,114.44,3.5214,1,5
540,97.0,265.0,10.8167,12.0,12.53,11.7822,184.1,123.69,117.7,3.658,3,5
541,1013.0,904.0,11.1803,12.0416,12.083,11.7683,183.88,121.33,128.99,3.5054,3,5
542,896.0,279.0,10.8167,12.0416,13.0,11.9527,186.76,128.45,123.69,3.7466,3,5
543,239.0,665.0,11.0454,11.3137,12.53,11.6297,181.71,129.81,123.8,3.6257,3,5
544,430.0,805.0,11.1803,12.0416,12.53,11.9173,186.21,121.33,124.82,3.6144,3,5
545,704.0,241.0,12.0416,12.083,13.0384,12.3877,193.56,119.21,117.71,3.5794,3,5
546,198.0,471.0,11.1803,12.083,13.0384,12.1006,189.07,128.99,120.96,3.6906,3,5
